mandante,societa,conto,importo,data
130,1000,U.7.02.99.99.999,1400.00,2016-01-26
130,1000,U.1.01.01.02.002,44059.90,2016-01-28
130,1000,E.2.01.01.04.001,2456568.00,2016-01-29
130,1000,E.9.01.99.03.001,22220.51,2016-01-29
130,1000,U.1.03.01.01.002,307.73,2016-01-29
130,1000,U.1.03.01.02.001,485.75,2016-01-29
130,1000,U.1.03.01.02.004,294.75,2016-01-29
130,1000,U.1.03.01.02.006,1769.12,2016-01-29
130,1000,U.1.03.01.02.009,120.00,2016-01-29
130,1000,U.1.03.01.02.999,344.58,2016-01-29
130,1000,U.1.03.02.01.002,101.00,2016-01-29
130,1000,U.1.03.02.02.001,3727.08,2016-01-29
130,1000,U.1.03.02.02.004,1169.01,2016-01-29
130,1000,U.1.03.02.02.999,2832.99,2016-01-29
130,1000,U.1.03.02.04.001,106.56,2016-01-29
130,1000,U.1.03.02.04.002,23.44,2016-01-29
130,1000,U.1.03.02.05.002,29.27,2016-01-29
130,1000,U.1.03.02.05.003,5740.10,2016-01-29
130,1000,U.1.03.02.07.002,418.00,2016-01-29
130,1000,U.1.03.02.07.006,1214.27,2016-01-29
130,1000,U.1.03.02.09.001,22.00,2016-01-29
130,1000,U.1.03.02.09.004,151.28,2016-01-29
130,1000,U.1.03.02.10.002,194.00,2016-01-29
130,1000,U.1.03.02.13.005,1443.67,2016-01-29
130,1000,U.1.03.02.13.999,887.23,2016-01-29
130,1000,U.1.03.02.16.999,4.00,2016-01-29
130,1000,U.1.03.02.18.001,575.58,2016-01-29
130,1000,U.7.02.99.99.999,259.10,2016-01-29
130,1000,E.9.01.01.02.001,1996.87,2016-02-01
130,1000,E.9.01.99.03.001,11169.90,2016-02-01
130,1000,U.1.03.02.01.008,5248.16,2016-02-02
130,1000,E.9.01.01.02.001,35942.47,2016-02-03
130,1000,E.9.01.03.01.001,1575.45,2016-02-03
130,1000,U.1.01.02.01.999,315.09,2016-02-03
130,1000,U.1.03.02.02.005,784.85,2016-02-03
130,1000,U.1.03.02.02.999,5000.00,2016-02-03
130,1000,U.1.03.02.07.006,15440.83,2016-02-03
130,1000,U.1.03.02.11.999,12044.78,2016-02-03
130,1000,U.1.03.02.13.001,177734.04,2016-02-03
130,1000,U.1.04.01.02.003,527.90,2016-02-03
130,1000,U.1.04.04.01.001,1618.30,2016-02-03
130,1000,U.1.02.01.01.001,104818.86,2016-02-05
130,1000,U.1.03.02.17.002,2636.05,2016-02-05
130,1000,U.7.01.01.02.001,55886.87,2016-02-05
130,1000,U.7.01.02.01.001,354318.35,2016-02-05
130,1000,U.7.01.03.01.001,4508.00,2016-02-05
130,1000,E.9.01.01.02.001,4257.40,2016-02-09
130,1000,U.1.03.01.01.001,706.45,2016-02-09
130,1000,U.1.03.01.02.001,990.87,2016-02-09
130,1000,U.1.03.02.02.005,488.00,2016-02-09
130,1000,U.1.03.02.05.003,13269.22,2016-02-09
130,1000,U.1.03.02.07.006,16537.99,2016-02-09
130,1000,U.1.03.02.07.008,60.89,2016-02-09
130,1000,U.1.03.02.13.999,2690.34,2016-02-09
130,1000,U.1.10.04.01.003,5632.76,2016-02-09
130,1000,E.2.01.01.04.001,10000000.00,2016-02-10
130,1000,E.9.01.01.02.001,3975.00,2016-02-11
130,1000,U.1.03.02.02.999,528.00,2016-02-11
130,1000,U.1.03.02.13.999,21769.00,2016-02-11
130,1000,U.1.04.01.02.003,5500.00,2016-02-11
130,1000,U.1.04.04.01.001,5022.34,2016-02-11
130,1000,E.2.01.02.01.001,2818.91,2016-02-12
130,1000,U.7.02.99.99.999,5962.41,2016-02-12
130,1000,E.9.01.01.02.001,372.33,2016-02-15
130,1000,U.1.01.02.02.003,253.72,2016-02-15
130,1000,U.1.03.01.01.001,1139.56,2016-02-15
130,1000,U.1.03.02.16.999,1699.67,2016-02-15
130,1000,U.1.10.04.99.999,48265.58,2016-02-15
130,1000,U.7.01.02.02.001,745.79,2016-02-15
130,1000,E.9.01.02.01.001,7480.80,2016-02-22
130,1000,U.1.03.02.01.001,24103.68,2016-02-22
130,1000,U.1.03.02.01.002,1687.20,2016-02-22
130,1000,E.3.05.99.99.999,2207.29,2016-02-24
130,1000,E.9.01.01.02.001,8500.80,2016-02-24
130,1000,E.9.01.02.01.001,343096.06,2016-02-24
130,1000,E.9.01.03.01.001,1991.34,2016-02-24
130,1000,E.9.02.99.99.999,13606.50,2016-02-24
130,1000,U.1.03.01.01.001,1334.97,2016-02-24
130,1000,U.1.03.02.01.001,624122.55,2016-02-24
130,1000,U.1.03.02.01.002,365560.00,2016-02-24
130,1000,U.1.03.02.04.002,9350.00,2016-02-24
130,1000,U.1.03.02.05.003,3936.60,2016-02-24
130,1000,U.1.03.02.07.001,6483.68,2016-02-24
130,1000,U.1.03.02.07.004,2837.26,2016-02-24
130,1000,U.1.03.02.07.006,13630.00,2016-02-24
130,1000,U.1.03.02.07.008,6866.02,2016-02-24
130,1000,U.1.03.02.09.004,1756.80,2016-02-24
130,1000,U.1.03.02.10.001,25660.00,2016-02-24
130,1000,U.1.03.02.11.999,15931.08,2016-02-24
130,1000,U.1.03.02.13.999,10151.82,2016-02-24
130,1000,U.1.04.01.02.003,475.98,2016-02-24
130,1000,U.1.04.02.01.001,539406.13,2016-02-24
130,1000,U.7.02.99.99.999,24906.53,2016-02-24
130,1000,E.9.01.01.02.001,3402.52,2016-02-25
130,1000,E.9.01.03.01.001,2682.00,2016-02-25
130,1000,U.1.01.01.02.002,43273.92,2016-02-25
130,1000,U.1.01.02.01.999,302.40,2016-02-25
130,1000,U.1.03.01.01.001,393.52,2016-02-25
130,1000,U.1.03.01.01.002,466.46,2016-02-25
130,1000,U.1.03.02.05.001,4713.71,2016-02-25
130,1000,U.1.03.02.07.006,3952.00,2016-02-25
130,1000,U.1.03.02.07.007,1015.94,2016-02-25
130,1000,U.1.03.02.11.999,19312.22,2016-02-25
130,1000,U.1.03.01.01.001,591.30,2016-02-26
130,1000,U.1.03.02.04.002,1442.00,2016-02-26
130,1000,U.1.03.02.10.001,13750.00,2016-02-26
130,1000,U.1.03.02.11.999,7222.80,2016-02-26
130,1000,U.1.04.01.02.003,4882.32,2016-02-26
130,1000,U.1.04.04.01.001,8231.06,2016-02-26
130,1000,E.3.05.99.99.999,536.61,2016-03-01
130,1000,E.9.02.99.99.999,11300.00,2016-03-01
130,1000,U.1.04.04.01.001,500.00,2016-03-02
130,1000,E.9.01.01.02.001,396.00,2016-03-03
130,1000,E.9.01.03.01.001,450.00,2016-03-03
130,1000,U.1.03.02.04.002,2340.00,2016-03-03
130,1000,U.1.03.02.07.006,2196.00,2016-03-03
130,1000,E.2.01.01.04.001,7538932.00,2016-03-07
130,1000,E.3.05.99.99.999,2875.03,2016-03-07
130,1000,E.9.01.01.02.001,1530.81,2016-03-07
130,1000,U.1.03.02.07.006,63.50,2016-03-07
130,1000,U.1.03.02.10.001,1250.00,2016-03-07
130,1000,E.3.05.99.99.999,394.60,2016-03-08
130,1000,U.1.04.04.01.001,2172.94,2016-03-09
130,1000,E.9.01.01.02.001,6604.56,2016-03-10
130,1000,U.1.03.01.02.001,4264.33,2016-03-10
130,1000,U.1.03.02.07.006,620.86,2016-03-10
130,1000,U.1.04.01.02.003,4279.20,2016-03-10
130,1000,U.1.04.04.01.001,5407.54,2016-03-10
130,1000,U.2.02.01.07.001,31590.00,2016-03-10
130,1000,E.9.01.01.02.001,420.95,2016-03-11
130,1000,U.1.03.02.02.999,2090.00,2016-03-11
130,1000,U.1.03.02.10.001,42500.00,2016-03-11
130,1000,U.1.03.02.16.999,1275.45,2016-03-11
130,1000,U.1.02.01.01.001,104305.59,2016-03-16
130,1000,U.7.01.01.02.001,57981.33,2016-03-16
130,1000,U.7.01.02.01.001,350576.86,2016-03-16
130,1000,U.7.01.03.01.001,6248.79,2016-03-16
130,1000,U.7.02.99.99.999,14016.09,2016-03-16
130,1000,E.9.01.01.02.001,562.67,2016-03-17
130,1000,U.1.01.01.02.002,14629.13,2016-03-17
130,1000,U.1.03.01.01.002,109.05,2016-03-17
130,1000,E.3.05.99.99.999,123.55,2016-03-18
130,1000,E.9.01.01.02.001,3695.01,2016-03-18
130,1000,E.9.01.02.01.001,457205.38,2016-03-18
130,1000,E.9.01.02.02.001,181673.00,2016-03-18
130,1000,E.9.01.02.99.999,25880.23,2016-03-18
130,1000,E.9.01.03.01.001,1591.67,2016-03-18
130,1000,U.1.01.01.01.002,569312.74,2016-03-18
130,1000,U.1.01.01.01.003,3328.41,2016-03-18
130,1000,U.1.01.01.01.004,724417.28,2016-03-18
130,1000,U.1.01.01.01.006,276663.77,2016-03-18
130,1000,U.1.01.01.01.008,89028.64,2016-03-18
130,1000,U.1.01.01.02.002,19584.05,2016-03-18
130,1000,U.1.01.02.02.001,5229.91,2016-03-18
130,1000,U.1.03.01.01.001,559.40,2016-03-18
130,1000,U.1.03.01.02.001,326.88,2016-03-18
130,1000,U.1.03.02.11.999,14023.54,2016-03-18
130,1000,U.1.03.02.12.003,54488.50,2016-03-18
130,1000,U.1.04.01.02.005,400.00,2016-03-18
130,1000,U.1.04.02.01.001,2942.86,2016-03-18
130,1000,U.1.04.02.03.001,12038.57,2016-03-18
130,1000,U.1.04.04.01.001,7001.81,2016-03-18
130,1000,U.7.01.02.99.999,41504.07,2016-03-18
130,1000,E.3.05.99.99.999,166.36,2016-03-21
130,1000,E.9.01.99.99.999,59628.80,2016-03-21
130,1000,E.2.01.01.03.002,119.18,2016-03-24
130,1000,E.3.05.99.99.999,116.12,2016-03-24
130,1000,E.9.01.02.01.001,353953.70,2016-03-24
130,1000,E.9.02.99.99.999,13560.55,2016-03-24
130,1000,U.1.03.02.01.001,649638.18,2016-03-24
130,1000,U.1.03.02.01.002,366755.10,2016-03-24
130,1000,U.1.04.02.01.001,539541.73,2016-03-24
130,1000,U.1.04.04.01.001,7013.62,2016-03-24
130,1000,U.7.02.99.99.999,13560.55,2016-03-25
130,1000,U.2.02.01.07.001,130.00,2016-03-29
130,1000,E.9.01.01.02.001,1441.68,2016-03-30
130,1000,U.1.03.01.01.001,1407.20,2016-03-30
130,1000,U.1.03.02.07.006,3660.00,2016-03-30
130,1000,U.7.01.02.99.999,44247.50,2016-03-30
130,1000,U.7.01.99.03.001,71.70,2016-03-31
130,1000,E.9.01.03.01.001,208.00,2016-04-01
130,1000,U.1.03.02.11.999,3868.80,2016-04-01
130,1000,E.9.01.01.02.001,1360.86,2016-04-04
130,1000,E.9.01.01.99.999,52.26,2016-04-04
130,1000,U.1.03.01.01.001,1020.00,2016-04-04
130,1000,U.1.03.01.01.002,1200.40,2016-04-04
130,1000,U.1.03.02.02.005,34000.00,2016-04-04
130,1000,U.1.03.02.05.003,6552.80,2016-04-04
130,1000,U.1.03.02.07.008,691.96,2016-04-04
130,1000,U.1.03.02.13.999,2347.27,2016-04-04
130,1000,E.9.01.01.02.001,831.60,2016-04-05
130,1000,E.9.01.03.01.001,1575.45,2016-04-05
130,1000,U.1.03.02.07.004,14.57,2016-04-05
130,1000,U.1.03.02.09.004,4611.60,2016-04-05
130,1000,U.1.03.02.11.999,9994.65,2016-04-05
130,1000,U.1.03.02.05.003,100.00,2016-04-06
130,1000,E.9.01.01.02.001,660.00,2016-04-07
130,1000,E.9.01.01.99.999,15.00,2016-04-07
130,1000,U.1.03.01.01.001,229.90,2016-04-07
130,1000,U.1.03.02.07.006,3660.00,2016-04-07
130,1000,U.7.01.02.01.001,354630.57,2016-04-07
130,1000,U.7.01.03.01.001,2041.67,2016-04-07
130,1000,E.9.01.01.02.001,4459.18,2016-04-08
130,1000,E.9.01.01.99.999,37.99,2016-04-08
130,1000,U.1.03.01.01.001,7597.40,2016-04-08
130,1000,U.1.03.02.16.999,24728.18,2016-04-08
130,1000,U.7.01.01.02.001,13120.87,2016-04-08
130,1000,U.1.02.01.01.001,104687.27,2016-04-11
130,1000,U.1.04.01.02.003,1200.00,2016-04-11
130,1000,U.1.04.04.01.001,400.00,2016-04-11
130,1000,E.9.01.01.02.001,7632.31,2016-04-12
130,1000,E.9.01.01.99.999,133.08,2016-04-12
130,1000,U.1.01.02.01.001,113106.39,2016-04-12
130,1000,U.1.01.02.01.002,534.94,2016-04-12
130,1000,U.1.01.02.01.003,24555.51,2016-04-12
130,1000,U.1.02.01.01.001,141273.24,2016-04-12
130,1000,U.1.03.01.01.001,149.99,2016-04-12
130,1000,U.1.03.01.02.001,9820.40,2016-04-12
130,1000,U.1.03.02.07.004,32472.25,2016-04-12
130,1000,U.7.01.02.01.001,446539.54,2016-04-12
130,1000,U.7.01.02.02.001,181608.77,2016-04-12
130,1000,U.7.01.02.99.999,14012.78,2016-04-12
130,1000,E.3.01.03.01.003,6499.80,2016-04-13
130,1000,E.3.05.99.99.999,294.80,2016-04-13
130,1000,E.9.01.03.01.001,3581.76,2016-04-15
130,1000,U.1.03.01.01.001,592.30,2016-04-15
130,1000,U.1.03.02.11.999,28847.94,2016-04-15
130,1000,E.3.05.99.99.999,116.12,2016-04-18
130,1000,E.9.01.01.02.001,4511.17,2016-04-18
130,1000,E.9.01.01.99.999,291.64,2016-04-18
130,1000,E.9.01.03.01.001,1000.00,2016-04-18
130,1000,U.1.01.01.02.002,34744.97,2016-04-18
130,1000,U.1.02.01.01.001,425.00,2016-04-18
130,1000,U.1.03.02.05.003,17115.32,2016-04-18
130,1000,U.1.03.02.07.999,10980.00,2016-04-18
130,1000,U.1.03.02.12.999,5000.00,2016-04-18
130,1000,E.3.03.03.04.001,150.29,2016-04-19
130,1000,U.1.04.01.02.003,1754.80,2016-04-19
130,1000,U.1.04.04.01.001,7393.84,2016-04-19
130,1000,E.3.05.99.99.999,21.96,2016-04-20
130,1000,E.9.01.02.01.001,472963.34,2016-04-20
130,1000,E.9.01.02.02.001,166563.17,2016-04-20
130,1000,E.9.01.02.99.999,26020.43,2016-04-20
130,1000,U.1.01.01.01.002,569435.03,2016-04-20
130,1000,U.1.01.01.01.003,4664.70,2016-04-20
130,1000,U.1.01.01.01.004,502011.79,2016-04-20
130,1000,U.1.01.01.01.006,273057.18,2016-04-20
130,1000,U.1.01.01.01.008,116897.11,2016-04-20
130,1000,U.1.01.01.02.001,290000.00,2016-04-20
130,1000,U.1.01.02.02.001,5512.54,2016-04-20
130,1000,U.1.01.02.02.003,6421.20,2016-04-20
130,1000,U.1.03.02.12.003,54488.50,2016-04-20
130,1000,U.1.04.02.03.001,20394.83,2016-04-20
130,1000,U.7.01.02.99.999,10694.90,2016-04-20
130,1000,E.3.05.02.03.004,753.79,2016-04-21
130,1000,E.3.05.99.99.999,1294.84,2016-04-21
130,1000,E.9.01.01.99.999,23.64,2016-04-21
130,1000,E.9.01.02.01.001,352915.18,2016-04-21
130,1000,E.9.01.03.01.001,1720.00,2016-04-21
130,1000,E.9.02.99.99.999,13630.85,2016-04-21
130,1000,U.1.01.02.01.999,100.80,2016-04-21
130,1000,U.1.03.01.01.001,4933.30,2016-04-21
130,1000,U.1.03.02.01.001,650383.67,2016-04-21
130,1000,U.1.03.02.01.002,363169.80,2016-04-21
130,1000,U.1.03.02.11.999,12086.12,2016-04-21
130,1000,U.1.04.02.01.001,539541.73,2016-04-21
130,1000,U.7.02.99.99.999,13630.85,2016-04-21
130,1000,U.1.02.01.01.001,104436.02,2016-04-22
130,1000,U.7.01.02.01.001,352915.18,2016-04-22
130,1000,E.9.01.01.02.001,1340.15,2016-04-26
130,1000,U.1.03.02.05.002,9924.50,2016-04-26
130,1000,U.1.03.02.17.002,1569.20,2016-04-27
130,1000,U.7.01.99.03.001,75000.00,2016-04-27
130,1000,E.3.03.03.04.001,0.79,2016-04-28
130,1000,E.9.01.01.02.001,2773.98,2016-04-28
130,1000,E.9.01.01.99.999,84.38,2016-04-28
130,1000,E.9.01.03.01.001,241.67,2016-04-28
130,1000,E.9.01.99.03.001,33686.50,2016-04-28
130,1000,U.1.03.01.01.001,6773.69,2016-04-28
130,1000,U.1.03.01.01.002,497.21,2016-04-28
130,1000,U.1.03.01.02.001,1758.30,2016-04-28
130,1000,U.1.03.01.02.002,3150.04,2016-04-28
130,1000,U.1.03.01.02.006,438.08,2016-04-28
130,1000,U.1.03.02.01.002,44.21,2016-04-28
130,1000,U.1.03.02.02.001,10965.91,2016-04-28
130,1000,U.1.03.02.02.002,1449.17,2016-04-28
130,1000,U.1.03.02.02.005,674.05,2016-04-28
130,1000,U.1.03.02.02.999,750.00,2016-04-28
130,1000,U.1.03.02.05.003,1152.80,2016-04-28
130,1000,U.1.03.02.05.999,407.35,2016-04-28
130,1000,U.1.03.02.07.002,742.50,2016-04-28
130,1000,U.1.03.02.07.006,1403.00,2016-04-28
130,1000,U.1.03.02.09.001,1305.82,2016-04-28
130,1000,U.1.03.02.09.004,10956.80,2016-04-28
130,1000,U.1.03.02.09.006,1068.49,2016-04-28
130,1000,U.1.03.02.11.001,1141.92,2016-04-28
130,1000,U.1.03.02.11.999,1533.14,2016-04-28
130,1000,U.1.03.02.13.003,646.42,2016-04-28
130,1000,U.1.03.02.13.999,196.50,2016-04-28
130,1000,U.1.03.02.16.002,256.00,2016-04-28
130,1000,U.1.03.02.16.999,1296.12,2016-04-28
130,1000,U.1.03.02.18.001,104.80,2016-04-28
130,1000,U.1.03.02.18.999,9998.00,2016-04-28
130,1000,U.1.03.02.99.002,755.28,2016-04-28
130,1000,U.1.10.04.01.001,5295.00,2016-04-28
130,1000,U.1.10.04.01.003,107.00,2016-04-28
130,1000,E.9.01.01.02.001,739.20,2016-05-02
130,1000,E.9.01.01.02.001,1489.94,2016-05-04
130,1000,E.9.01.01.99.999,33.69,2016-05-04
130,1000,E.9.01.03.01.001,1508.00,2016-05-04
130,1000,U.1.03.01.01.001,201.99,2016-05-04
130,1000,U.1.03.01.02.001,2109.99,2016-05-04
130,1000,U.1.03.02.05.001,5377.77,2016-05-04
130,1000,U.1.03.02.07.006,732.00,2016-05-04
130,1000,U.1.03.02.11.999,9198.80,2016-05-04
130,1000,U.1.03.02.18.001,9998.00,2016-05-04
130,1000,U.7.01.01.02.001,24308.45,2016-05-05
130,1000,U.7.01.03.01.001,8326.88,2016-05-05
130,1000,E.3.05.02.03.004,2542.79,2016-05-06
130,1000,E.9.01.01.02.001,9208.77,2016-05-06
130,1000,E.9.01.01.99.999,209.31,2016-05-06
130,1000,U.1.03.02.05.999,2360.70,2016-05-06
130,1000,U.1.03.02.07.006,8.54,2016-05-06
130,1000,U.1.03.02.07.008,6894.28,2016-05-06
130,1000,U.1.03.02.11.999,6115.20,2016-05-06
130,1000,U.1.03.02.19.006,41803.30,2016-05-06
130,1000,U.1.04.04.01.001,2100.00,2016-05-06
130,1000,E.2.01.02.01.001,2731.73,2016-05-09
130,1000,E.9.01.01.02.001,284.19,2016-05-09
130,1000,U.1.01.02.01.001,677567.81,2016-05-09
130,1000,U.1.01.02.01.002,445.62,2016-05-09
130,1000,U.1.01.02.01.003,24465.63,2016-05-09
130,1000,U.1.02.01.01.001,145437.20,2016-05-09
130,1000,U.1.03.01.01.001,181.78,2016-05-09
130,1000,U.1.03.02.04.002,1700.00,2016-05-09
130,1000,U.1.03.02.09.004,1537.20,2016-05-09
130,1000,U.7.01.02.01.001,462489.08,2016-05-09
130,1000,U.7.01.02.02.001,166498.94,2016-05-09
130,1000,U.7.01.02.99.999,14755.00,2016-05-09
130,1000,U.7.01.99.03.001,6000.00,2016-05-10
130,1000,E.9.01.01.02.001,674.40,2016-05-11
130,1000,U.1.03.01.02.001,3768.50,2016-05-11
130,1000,U.1.04.04.01.001,4082.76,2016-05-11
130,1000,E.3.05.02.03.004,80.82,2016-05-12
130,1000,E.9.01.01.02.001,4480.80,2016-05-12
130,1000,E.9.01.01.99.999,255.92,2016-05-12
130,1000,E.9.01.03.01.001,241.67,2016-05-12
130,1000,U.1.01.01.02.002,42122.15,2016-05-12
130,1000,U.1.03.02.09.004,10068.66,2016-05-12
130,1000,U.1.03.02.10.002,48.95,2016-05-12
130,1000,U.1.03.02.11.999,1533.14,2016-05-12
130,1000,U.1.03.02.13.999,5921.16,2016-05-12
130,1000,U.1.04.01.02.003,247.50,2016-05-12
130,1000,U.1.04.04.01.001,10588.50,2016-05-12
130,1000,E.9.01.01.02.001,3982.00,2016-05-13
130,1000,E.9.01.01.99.999,56.34,2016-05-13
130,1000,U.1.03.01.01.002,1268.00,2016-05-13
130,1000,U.1.03.02.02.999,12200.00,2016-05-13
130,1000,U.1.03.02.11.999,9882.00,2016-05-13
130,1000,U.1.03.02.11.999,2600.00,2016-05-17
130,1000,E.9.01.03.01.001,4357.20,2016-05-18
130,1000,U.1.03.01.01.001,246.90,2016-05-18
130,1000,U.1.03.02.10.002,19681.04,2016-05-18
130,1000,U.1.03.02.11.999,7422.48,2016-05-18
130,1000,E.3.05.99.99.999,25.62,2016-05-19
130,1000,E.9.01.02.01.001,295145.22,2016-05-19
130,1000,E.9.01.02.02.001,141649.75,2016-05-19
130,1000,E.9.01.02.99.999,22208.61,2016-05-19
130,1000,E.9.01.03.01.001,208.00,2016-05-19
130,1000,E.9.02.99.99.999,5225.00,2016-05-19
130,1000,U.1.03.02.11.999,1268.80,2016-05-19
130,1000,U.1.03.02.99.003,20000.00,2016-05-19
130,1000,U.1.04.01.02.003,800.00,2016-05-19
130,1000,U.1.01.01.01.002,574515.69,2016-05-20
130,1000,U.1.01.01.01.003,11245.74,2016-05-20
130,1000,U.1.01.01.01.004,284758.87,2016-05-20
130,1000,U.1.01.01.01.006,273365.07,2016-05-20
130,1000,U.1.01.01.01.008,104516.81,2016-05-20
130,1000,U.1.01.02.01.001,319598.19,2016-05-20
130,1000,U.1.01.02.01.002,435.90,2016-05-20
130,1000,U.1.01.02.01.003,24382.03,2016-05-20
130,1000,U.1.01.02.02.001,5335.85,2016-05-20
130,1000,U.1.02.01.01.001,109732.75,2016-05-20
130,1000,U.1.03.02.12.003,51488.50,2016-05-20
130,1000,U.1.04.02.03.001,19138.24,2016-05-20
130,1000,U.7.01.02.01.001,272651.29,2016-05-20
130,1000,U.7.01.02.02.001,141590.89,2016-05-20
130,1000,U.7.01.02.99.999,37384.01,2016-05-20
130,1000,U.7.01.99.99.999,98300.62,2016-05-20
130,1000,E.9.01.01.02.001,1942.27,2016-05-23
130,1000,E.9.01.01.99.999,119.37,2016-05-23
130,1000,U.1.03.01.01.001,4674.09,2016-05-23
130,1000,U.1.03.02.02.005,7800.00,2016-05-23
130,1000,U.1.03.02.05.003,21238.92,2016-05-23
130,1000,U.1.04.04.01.001,9570.57,2016-05-23
130,1000,E.3.05.02.03.004,353.08,2016-05-24
130,1000,E.3.05.99.99.999,2034.22,2016-05-24
130,1000,E.9.01.02.01.001,671365.52,2016-05-24
130,1000,E.9.01.02.02.001,145066.41,2016-05-24
130,1000,E.9.01.02.99.999,24509.29,2016-05-24
130,1000,E.9.02.99.99.999,13681.86,2016-05-24
130,1000,U.1.01.01.01.002,569262.19,2016-05-24
130,1000,U.1.01.01.01.003,5709.88,2016-05-24
130,1000,U.1.01.01.01.004,312815.90,2016-05-24
130,1000,U.1.01.01.01.006,272219.04,2016-05-24
130,1000,U.1.01.01.01.008,90943.08,2016-05-24
